cve_id,published_date,cvss_score,severity,os_id
CVE-2025-24593,2025-01-27 15:15:14.090,7.1,HIGH,2
CVE-2025-24600,2025-01-27 15:15:14.233,5.3,MEDIUM,2
CVE-2025-24603,2025-01-27 15:15:14.437,4.3,MEDIUM,2
CVE-2025-24606,2025-01-27 15:15:14.587,6.4,MEDIUM,2
CVE-2025-24626,2025-01-27 15:15:14.777,7.1,HIGH,2
CVE-2025-24628,2025-01-27 15:15:14.923,5.3,MEDIUM,2
CVE-2025-24653,2025-01-27 15:15:15.070,4.3,MEDIUM,2
CVE-2025-24662,2025-01-27 15:15:15.227,5.3,MEDIUM,2
CVE-2025-24665,2025-01-27 15:15:15.427,9.3,CRITICAL,2
CVE-2025-24667,2025-01-27 15:15:15.563,9.3,CRITICAL,2
CVE-2025-24671,2025-01-27 15:15:15.703,9.8,CRITICAL,2
CVE-2025-24680,2025-01-27 15:15:15.863,7.1,HIGH,2
CVE-2025-24689,2025-01-27 15:15:16.073,5.9,MEDIUM,2
CVE-2025-24708,2025-01-27 15:15:16.230,7.1,HIGH,2
CVE-2025-24734,2025-01-27 15:15:16.390,8.8,HIGH,2
CVE-2025-24740,2025-01-27 15:15:16.537,4.7,MEDIUM,2
CVE-2025-24741,2025-01-27 15:15:16.680,4.7,MEDIUM,2
CVE-2025-24742,2025-01-27 15:15:16.830,4.3,MEDIUM,2
CVE-2025-24743,2025-01-27 15:15:16.977,4.3,MEDIUM,2
CVE-2025-24744,2025-01-27 15:15:17.117,4.3,MEDIUM,2
CVE-2025-24747,2025-01-27 15:15:17.253,5.3,MEDIUM,2
CVE-2025-24782,2025-01-27 15:15:17.450,6.5,MEDIUM,2
CVE-2025-24783,2025-01-27 15:15:17.610,7.5,HIGH,2
CVE-2025-0729,2025-01-27 17:15:16.917,4.3,MEDIUM,2
CVE-2025-0730,2025-01-27 17:15:17.133,3.7,LOW,2
CVE-2025-22604,2025-01-27 17:15:17.307,9.1,CRITICAL,2
CVE-2025-0732,2025-01-27 18:15:40.550,4.5,MEDIUM,2
CVE-2025-0733,2025-01-27 18:15:40.760,4.5,MEDIUM,2
CVE-2025-23197,2025-01-27 18:15:41.037,6.5,MEDIUM,2
CVE-2025-24354,2025-01-27 18:15:41.197,5.3,MEDIUM,2
CVE-2025-24356,2025-01-27 18:15:41.347,7.5,HIGH,2
CVE-2025-24357,2025-01-27 18:15:41.523,7.5,HIGH,2
CVE-2025-24364,2025-01-27 18:15:41.690,7.2,HIGH,2
CVE-2025-24365,2025-01-27 18:15:41.847,8.1,HIGH,2
CVE-2025-24367,2025-01-27 18:15:42.003,8.8,HIGH,2
CVE-2025-24368,2025-01-27 18:15:42.157,7.5,HIGH,2
CVE-2025-0734,2025-01-27 19:15:19.130,4.7,MEDIUM,2
CVE-2025-0751,2025-01-27 20:15:34.587,6.3,MEDIUM,2
CVE-2025-0753,2025-01-27 21:15:13.653,6.3,MEDIUM,2
CVE-2025-24085,2025-01-27 22:15:14.990,10.0,CRITICAL,2
CVE-2025-24086,2025-01-27 22:15:15.080,5.5,MEDIUM,2
CVE-2025-24087,2025-01-27 22:15:15.180,5.5,MEDIUM,3
CVE-2025-24092,2025-01-27 22:15:15.267,5.5,MEDIUM,3
CVE-2025-24093,2025-01-27 22:15:15.350,9.8,CRITICAL,3
CVE-2025-24094,2025-01-27 22:15:15.450,4.7,MEDIUM,3
CVE-2025-24096,2025-01-27 22:15:15.533,5.5,MEDIUM,3
CVE-2025-24100,2025-01-27 22:15:15.627,3.3,LOW,3
CVE-2025-24101,2025-01-27 22:15:15.717,5.5,MEDIUM,3
CVE-2025-24102,2025-01-27 22:15:15.807,9.8,CRITICAL,3
CVE-2025-24103,2025-01-27 22:15:15.900,5.5,MEDIUM,3
CVE-2025-24104,2025-01-27 22:15:15.983,5.5,MEDIUM,2
CVE-2025-24106,2025-01-27 22:15:16.070,5.5,MEDIUM,3
CVE-2025-24107,2025-01-27 22:15:16.170,7.8,HIGH,2
CVE-2025-24108,2025-01-27 22:15:16.263,5.5,MEDIUM,3
CVE-2025-24109,2025-01-27 22:15:16.347,5.5,MEDIUM,3
CVE-2025-24112,2025-01-27 22:15:16.433,5.5,MEDIUM,3
CVE-2025-24113,2025-01-27 22:15:16.530,4.3,MEDIUM,2
CVE-2025-24114,2025-01-27 22:15:16.620,5.5,MEDIUM,3
CVE-2025-24115,2025-01-27 22:15:16.713,6.3,MEDIUM,3
CVE-2025-24116,2025-01-27 22:15:16.803,4.4,MEDIUM,3
CVE-2025-24117,2025-01-27 22:15:16.900,5.5,MEDIUM,2
CVE-2025-24118,2025-01-27 22:15:17.033,7.1,HIGH,3
CVE-2025-24120,2025-01-27 22:15:17.140,7.5,HIGH,3
CVE-2025-24121,2025-01-27 22:15:17.230,3.3,LOW,3
CVE-2025-24122,2025-01-27 22:15:17.323,5.5,MEDIUM,3
CVE-2025-24123,2025-01-27 22:15:17.413,5.5,MEDIUM,2
CVE-2025-24124,2025-01-27 22:15:17.510,5.5,MEDIUM,2
CVE-2025-24126,2025-01-27 22:15:17.603,7.3,HIGH,2
CVE-2025-24127,2025-01-27 22:15:17.703,5.5,MEDIUM,2
CVE-2025-24128,2025-01-27 22:15:17.793,4.3,MEDIUM,3
CVE-2025-24129,2025-01-27 22:15:17.887,7.5,HIGH,2
CVE-2025-24130,2025-01-27 22:15:17.977,5.5,MEDIUM,3
CVE-2025-24131,2025-01-27 22:15:18.070,6.5,MEDIUM,2
CVE-2025-24134,2025-01-27 22:15:18.153,5.5,MEDIUM,3
CVE-2025-24135,2025-01-27 22:15:18.247,7.8,HIGH,3
CVE-2025-24136,2025-01-27 22:15:18.340,4.4,MEDIUM,3
CVE-2025-24137,2025-01-27 22:15:18.433,8.0,HIGH,2
CVE-2025-24138,2025-01-27 22:15:18.530,5.5,MEDIUM,3
CVE-2025-24139,2025-01-27 22:15:18.627,5.5,MEDIUM,3
CVE-2025-24140,2025-01-27 22:15:18.710,5.3,MEDIUM,3
CVE-2025-24141,2025-01-27 22:15:18.800,3.3,LOW,2
CVE-2025-24143,2025-01-27 22:15:18.893,6.5,MEDIUM,2
CVE-2025-24145,2025-01-27 22:15:18.990,3.3,LOW,3
CVE-2025-24146,2025-01-27 22:15:19.077,9.8,CRITICAL,3
CVE-2025-24149,2025-01-27 22:15:19.173,5.5,MEDIUM,2
CVE-2025-24150,2025-01-27 22:15:19.270,8.8,HIGH,3
CVE-2025-24151,2025-01-27 22:15:19.360,5.5,MEDIUM,3
CVE-2025-24152,2025-01-27 22:15:19.443,5.5,MEDIUM,3
CVE-2025-24153,2025-01-27 22:15:19.537,6.7,MEDIUM,3
CVE-2025-24154,2025-01-27 22:15:19.620,9.1,CRITICAL,2
CVE-2025-24156,2025-01-27 22:15:19.710,7.8,HIGH,3
CVE-2025-24158,2025-01-27 22:15:19.800,6.5,MEDIUM,2
CVE-2025-24159,2025-01-27 22:15:19.897,7.8,HIGH,2
CVE-2025-24160,2025-01-27 22:15:19.987,4.3,MEDIUM,2
CVE-2025-24161,2025-01-27 22:15:20.083,5.5,MEDIUM,2
CVE-2025-24162,2025-01-27 22:15:20.167,6.5,MEDIUM,2
CVE-2025-24163,2025-01-27 22:15:20.267,5.5,MEDIUM,2
CVE-2025-24169,2025-01-27 22:15:20.460,7.5,HIGH,3
CVE-2025-24174,2025-01-27 22:15:20.547,7.7,HIGH,3
CVE-2025-24176,2025-01-27 22:15:20.643,7.1,HIGH,3
CVE-2025-24177,2025-01-27 22:15:20.750,7.5,HIGH,3
CVE-2025-22865,2025-01-28 02:15:29.243,7.5,HIGH,2
CVE-2025-23084,2025-01-28 05:15:11.267,5.5,MEDIUM,5
CVE-2025-0321,2025-01-28 08:15:29.810,6.4,MEDIUM,2
CVE-2025-0290,2025-01-28 09:15:09.363,4.3,MEDIUM,2
CVE-2025-0736,2025-01-28 09:15:09.543,5.5,MEDIUM,2
CVE-2025-0750,2025-01-28 10:15:09.317,6.6,MEDIUM,2
CVE-2025-0752,2025-01-28 10:15:09.493,6.3,MEDIUM,2
CVE-2025-0754,2025-01-28 10:15:09.697,4.3,MEDIUM,2
CVE-2025-0065,2025-01-28 11:15:07.413,7.8,HIGH,2
CVE-2025-0432,2025-01-28 16:15:40.183,5.7,MEDIUM,2
CVE-2025-23045,2025-01-28 16:15:40.690,9.8,CRITICAL,2
CVE-2025-23211,2025-01-28 16:15:40.937,9.9,CRITICAL,2
CVE-2025-23212,2025-01-28 16:15:41.080,7.7,HIGH,2
CVE-2025-23213,2025-01-28 16:15:41.217,8.7,HIGH,2
CVE-2025-23385,2025-01-28 16:15:41.377,7.8,HIGH,2
CVE-2025-0781,2025-01-28 17:15:25.947,8.6,HIGH,4
CVE-2025-23053,2025-01-28 18:15:38.987,6.5,MEDIUM,2
CVE-2025-23054,2025-01-28 18:15:39.147,6.5,MEDIUM,2
CVE-2025-23055,2025-01-28 18:15:39.317,5.5,MEDIUM,2
CVE-2025-23056,2025-01-28 18:15:39.500,5.5,MEDIUM,2
CVE-2025-23057,2025-01-28 18:15:39.677,5.5,MEDIUM,2
CVE-2025-0783,2025-01-28 19:15:14.410,6.3,MEDIUM,2
CVE-2025-22217,2025-01-28 19:15:14.640,8.6,HIGH,2
CVE-2025-0784,2025-01-28 20:15:56.230,3.7,LOW,2
CVE-2025-0785,2025-01-28 22:15:16.227,3.5,LOW,2
CVE-2025-0786,2025-01-28 22:15:16.423,6.3,MEDIUM,2
CVE-2025-0787,2025-01-28 22:15:16.600,3.5,LOW,2
CVE-2025-22917,2025-01-28 22:15:16.770,5.4,MEDIUM,2
CVE-2025-0788,2025-01-28 23:15:08.427,6.3,MEDIUM,2
CVE-2025-0789,2025-01-28 23:15:08.610,6.3,MEDIUM,2
CVE-2025-0790,2025-01-29 00:15:08.280,3.5,LOW,2
CVE-2025-0791,2025-01-29 00:15:08.480,6.3,MEDIUM,2
CVE-2025-0792,2025-01-29 00:15:08.653,6.3,MEDIUM,2
CVE-2025-0793,2025-01-29 01:15:07.780,6.3,MEDIUM,2
CVE-2025-0794,2025-01-29 01:15:07.943,3.5,LOW,2
CVE-2025-0795,2025-01-29 02:15:26.830,3.5,LOW,2
CVE-2025-0797,2025-01-29 02:15:27.010,3.3,LOW,2
CVE-2025-0798,2025-01-29 02:15:27.190,8.1,HIGH,2
CVE-2025-0800,2025-01-29 02:15:27.373,2.4,LOW,2
CVE-2025-0802,2025-01-29 02:15:27.550,7.3,HIGH,2
CVE-2025-0803,2025-01-29 02:15:27.723,7.3,HIGH,2
CVE-2025-0806,2025-01-29 03:15:06.900,4.3,MEDIUM,2
CVE-2025-0804,2025-01-29 04:15:07.193,6.4,MEDIUM,2
CVE-2025-0617,2025-01-29 11:15:09.330,5.9,MEDIUM,2
CVE-2025-0762,2025-01-29 11:15:09.593,8.8,HIGH,2
CVE-2025-0353,2025-01-29 12:15:29.477,6.4,MEDIUM,2
CVE-2025-24374,2025-01-29 16:15:44.090,4.3,MEDIUM,2
CVE-2025-24792,2025-01-29 16:15:44.273,4.4,MEDIUM,2
CVE-2025-24527,2025-01-29 17:15:29.873,8.0,HIGH,2
CVE-2025-24791,2025-01-29 17:15:30.020,4.4,MEDIUM,4
CVE-2025-24789,2025-01-29 18:15:47.030,7.8,HIGH,5
CVE-2025-24790,2025-01-29 18:15:47.207,4.4,MEDIUM,4
CVE-2025-24882,2025-01-29 18:15:47.570,5.2,MEDIUM,2
CVE-2025-0840,2025-01-29 20:15:35.007,5.0,MEDIUM,2
CVE-2025-20014,2025-01-29 20:15:35.207,9.8,CRITICAL,2
CVE-2025-20061,2025-01-29 20:15:35.363,9.8,CRITICAL,2
CVE-2025-0841,2025-01-29 21:15:20.973,7.3,HIGH,2
CVE-2025-24788,2025-01-29 21:15:21.140,5.0,MEDIUM,4
CVE-2025-24793,2025-01-29 21:15:21.270,7.0,HIGH,2
CVE-2025-24794,2025-01-29 21:15:21.397,6.7,MEDIUM,2
CVE-2025-24795,2025-01-29 21:15:21.533,4.4,MEDIUM,4
CVE-2025-0842,2025-01-29 22:15:30.283,7.3,HIGH,2
CVE-2025-0851,2025-01-29 22:15:30.463,9.8,CRITICAL,2
CVE-2025-0843,2025-01-29 23:15:23.110,7.3,HIGH,2
CVE-2025-21396,2025-01-29 23:15:32.640,8.2,HIGH,2
CVE-2025-21415,2025-01-29 23:15:33.190,9.9,CRITICAL,2
CVE-2025-0844,2025-01-30 00:15:41.920,4.3,MEDIUM,2
CVE-2025-0846,2025-01-30 01:15:13.993,7.3,HIGH,2
CVE-2025-0847,2025-01-30 02:15:25.403,7.3,HIGH,2
CVE-2025-0848,2025-01-30 02:15:25.597,6.5,MEDIUM,2
CVE-2025-0849,2025-01-30 02:15:25.783,6.3,MEDIUM,2
CVE-2025-0373,2025-01-30 05:15:09.590,6.0,MEDIUM,2
CVE-2025-0374,2025-01-30 05:15:10.527,6.5,MEDIUM,2
CVE-2025-0662,2025-01-30 05:15:10.653,4.9,MEDIUM,2
CVE-2025-23374,2025-01-30 05:15:10.787,8.0,HIGH,2
CVE-2025-0834,2025-01-30 09:15:09.703,7.8,HIGH,2
CVE-2025-0860,2025-01-30 10:15:08.723,6.1,MEDIUM,2
CVE-2025-0861,2025-01-30 10:15:08.907,4.9,MEDIUM,2
CVE-2025-21107,2025-01-30 10:15:09.100,7.8,HIGH,5
CVE-2025-23007,2025-01-30 10:15:09.283,5.5,MEDIUM,2
CVE-2025-0739,2025-01-30 11:15:11.607,8.6,HIGH,2
CVE-2025-0740,2025-01-30 11:15:11.763,8.6,HIGH,2
CVE-2025-0741,2025-01-30 11:15:11.910,5.8,MEDIUM,2
CVE-2025-0742,2025-01-30 12:15:27.560,5.8,MEDIUM,2
CVE-2025-0743,2025-01-30 12:15:27.707,5.3,MEDIUM,2
CVE-2025-0744,2025-01-30 12:15:27.843,7.5,HIGH,2
CVE-2025-0745,2025-01-30 12:15:27.973,7.5,HIGH,2
CVE-2025-0746,2025-01-30 12:15:28.113,6.1,MEDIUM,2
CVE-2025-0747,2025-01-30 12:15:28.253,8.6,HIGH,2
CVE-2025-0869,2025-01-30 13:15:10.273,4.3,MEDIUM,2
CVE-2025-0870,2025-01-30 13:15:10.483,5.6,MEDIUM,2
CVE-2025-0871,2025-01-30 15:15:18.253,3.5,LOW,2
CVE-2025-22218,2025-01-30 15:15:18.487,8.5,HIGH,2
CVE-2025-23367,2025-01-30 15:15:18.610,6.5,MEDIUM,2
CVE-2025-0872,2025-01-30 16:15:30.737,6.3,MEDIUM,2
CVE-2025-22219,2025-01-30 16:15:31.013,6.8,MEDIUM,2
CVE-2025-22220,2025-01-30 16:15:31.143,4.3,MEDIUM,2
CVE-2025-22221,2025-01-30 16:15:31.257,5.2,MEDIUM,2
CVE-2025-22222,2025-01-30 16:15:31.367,7.7,HIGH,2
CVE-2025-23216,2025-01-30 16:15:31.473,6.8,MEDIUM,2
CVE-2025-24376,2025-01-30 16:15:31.630,6.5,MEDIUM,2
CVE-2025-24784,2025-01-30 16:15:31.780,4.3,MEDIUM,2
CVE-2025-0367,2025-01-30 17:15:18.097,6.5,MEDIUM,2
CVE-2025-0873,2025-01-30 17:15:18.293,6.3,MEDIUM,2
CVE-2025-24099,2025-01-30 17:15:18.473,5.1,MEDIUM,3
CVE-2025-0477,2025-01-30 18:15:31.893,9.8,CRITICAL,2
CVE-2025-0497,2025-01-30 18:15:32.493,9.8,CRITICAL,2
CVE-2025-0498,2025-01-30 18:15:33.253,9.8,CRITICAL,2
CVE-2025-0874,2025-01-30 18:15:33.753,6.3,MEDIUM,2
CVE-2025-0626,2025-01-30 19:15:14.010,7.5,HIGH,2
CVE-2025-0680,2025-01-30 19:15:14.147,9.8,CRITICAL,2
CVE-2025-0681,2025-01-30 19:15:14.300,6.2,MEDIUM,2
CVE-2025-0683,2025-01-30 19:15:14.460,5.9,MEDIUM,2
CVE-2025-0142,2025-01-30 20:15:33.853,4.3,MEDIUM,2
CVE-2025-0143,2025-01-30 20:15:34.050,4.3,MEDIUM,2
CVE-2025-0144,2025-01-30 20:15:34.210,3.1,LOW,2
CVE-2025-0145,2025-01-30 20:15:34.547,4.6,MEDIUM,2
CVE-2025-0146,2025-01-30 20:15:34.907,3.9,LOW,2
CVE-2025-0147,2025-01-30 20:15:35.253,8.8,HIGH,2
CVE-2025-24802,2025-01-30 20:15:51.010,8.6,HIGH,2
CVE-2025-0568,2025-01-30 21:15:13.587,7.5,HIGH,2
CVE-2025-0569,2025-01-30 21:15:13.710,7.5,HIGH,2
CVE-2025-0570,2025-01-30 21:15:13.830,6.5,MEDIUM,2
CVE-2025-0571,2025-01-30 21:15:13.960,6.5,MEDIUM,2
CVE-2025-0572,2025-01-30 21:15:14.093,4.3,MEDIUM,2
CVE-2025-0573,2025-01-30 21:15:14.227,5.3,MEDIUM,2
CVE-2025-0574,2025-01-30 21:15:14.357,7.5,HIGH,2
CVE-2025-0880,2025-01-30 21:15:14.487,6.3,MEDIUM,2
CVE-2025-0881,2025-01-30 21:15:14.650,6.3,MEDIUM,2
CVE-2025-0882,2025-01-30 21:15:14.820,6.3,MEDIUM,2
CVE-2025-24885,2025-01-30 23:15:07.993,7.6,HIGH,2
CVE-2025-24886,2025-01-30 23:15:08.990,7.7,HIGH,2
CVE-2025-0470,2025-01-31 04:15:09.053,6.1,MEDIUM,2
CVE-2025-0493,2025-01-31 05:15:10.087,9.8,CRITICAL,2
CVE-2025-0507,2025-01-31 05:15:10.280,6.4,MEDIUM,2
CVE-2025-0809,2025-01-31 06:15:29.933,7.2,HIGH,2
CVE-2025-22216,2025-01-31 06:15:30.090,5.4,MEDIUM,2
CVE-2025-22265,2025-01-31 09:15:07.167,6.5,MEDIUM,2
CVE-2025-22332,2025-01-31 09:15:07.317,7.1,HIGH,2
CVE-2025-22341,2025-01-31 09:15:07.470,7.1,HIGH,2
CVE-2025-22564,2025-01-31 09:15:07.627,7.1,HIGH,2
CVE-2025-22720,2025-01-31 09:15:07.770,5.8,MEDIUM,2
CVE-2025-22757,2025-01-31 09:15:07.913,6.5,MEDIUM,2
CVE-2025-23596,2025-01-31 09:15:08.060,7.1,HIGH,2
CVE-2025-23671,2025-01-31 09:15:08.210,7.1,HIGH,2
CVE-2025-23759,2025-01-31 09:15:08.357,7.1,HIGH,2
CVE-2025-23976,2025-01-31 09:15:08.530,7.1,HIGH,2
CVE-2025-23977,2025-01-31 09:15:08.687,7.1,HIGH,2
CVE-2025-23978,2025-01-31 09:15:08.830,7.1,HIGH,2
CVE-2025-23980,2025-01-31 09:15:08.973,7.1,HIGH,2
CVE-2025-23985,2025-01-31 09:15:09.127,5.4,MEDIUM,2
CVE-2025-23987,2025-01-31 09:15:09.280,6.5,MEDIUM,2
CVE-2025-23989,2025-01-31 09:15:09.427,7.1,HIGH,2
CVE-2025-23990,2025-01-31 09:15:09.577,7.1,HIGH,2
CVE-2025-24534,2025-01-31 09:15:09.720,7.1,HIGH,2
CVE-2025-24535,2025-01-31 09:15:09.870,7.1,HIGH,2
CVE-2025-24549,2025-01-31 09:15:10.027,7.1,HIGH,2
CVE-2025-24551,2025-01-31 09:15:10.170,7.1,HIGH,2
CVE-2025-24560,2025-01-31 09:15:10.323,7.1,HIGH,2
CVE-2025-24563,2025-01-31 09:15:10.467,7.1,HIGH,2
CVE-2025-24597,2025-01-31 09:15:10.607,6.5,MEDIUM,2
CVE-2025-24608,2025-01-31 09:15:10.767,7.1,HIGH,2
CVE-2025-24609,2025-01-31 09:15:10.900,7.1,HIGH,2
CVE-2025-24632,2025-01-31 09:15:11.040,7.1,HIGH,2
CVE-2025-24635,2025-01-31 09:15:11.190,7.1,HIGH,2
CVE-2025-24686,2025-01-31 09:15:11.340,7.1,HIGH,2
CVE-2025-24710,2025-01-31 09:15:11.477,7.1,HIGH,2
CVE-2025-24718,2025-01-31 09:15:11.617,7.1,HIGH,2
CVE-2025-24749,2025-01-31 09:15:11.760,7.1,HIGH,2
CVE-2025-21665,2025-01-31 12:15:27.633,5.5,MEDIUM,4
CVE-2025-21666,2025-01-31 12:15:27.763,5.5,MEDIUM,4
CVE-2025-21667,2025-01-31 12:15:27.863,5.5,MEDIUM,4
CVE-2025-21668,2025-01-31 12:15:27.960,5.5,MEDIUM,4
CVE-2025-21669,2025-01-31 12:15:28.053,5.5,MEDIUM,4
CVE-2025-21670,2025-01-31 12:15:28.160,5.5,MEDIUM,4
CVE-2025-21671,2025-01-31 12:15:28.263,7.8,HIGH,4
CVE-2025-21672,2025-01-31 12:15:28.360,5.5,MEDIUM,4
CVE-2025-21673,2025-01-31 12:15:28.463,5.5,MEDIUM,4
CVE-2025-21674,2025-01-31 12:15:28.560,5.5,MEDIUM,4
CVE-2025-21675,2025-01-31 12:15:28.677,5.5,MEDIUM,4
CVE-2025-21676,2025-01-31 12:15:28.780,5.5,MEDIUM,4
CVE-2025-21677,2025-01-31 12:15:28.877,5.5,MEDIUM,4
CVE-2025-21678,2025-01-31 12:15:28.970,5.5,MEDIUM,4
CVE-2025-21679,2025-01-31 12:15:29.070,5.5,MEDIUM,4
CVE-2025-21680,2025-01-31 12:15:29.160,7.8,HIGH,4
CVE-2025-21681,2025-01-31 12:15:29.260,5.5,MEDIUM,4
CVE-2025-21682,2025-01-31 12:15:29.363,5.5,MEDIUM,4
CVE-2025-21683,2025-01-31 12:15:29.460,5.5,MEDIUM,4
CVE-2025-0929,2025-01-31 14:15:34.130,9.8,CRITICAL,2
CVE-2025-0930,2025-01-31 14:15:34.293,6.1,MEDIUM,2
CVE-2025-22994,2025-01-31 16:15:35.557,6.1,MEDIUM,2
CVE-2025-22957,2025-01-31 17:15:16.583,9.8,CRITICAL,2
CVE-2025-23001,2025-01-31 17:15:16.693,6.1,MEDIUM,2
CVE-2025-0934,2025-01-31 20:15:32.893,6.3,MEDIUM,2
CVE-2025-24891,2025-01-31 23:15:08.457,9.6,CRITICAL,2
CVE-2025-0365,2025-02-01 06:15:31.213,6.5,MEDIUM,2
CVE-2025-0366,2025-02-01 06:15:31.367,8.8,HIGH,2
CVE-2025-0939,2025-02-01 07:15:08.097,6.3,MEDIUM,2
CVE-2025-0943,2025-02-01 11:15:08.457,6.3,MEDIUM,2
CVE-2025-0944,2025-02-01 13:15:23.027,6.3,MEDIUM,2
CVE-2025-0945,2025-02-01 15:15:08.320,6.3,MEDIUM,2
CVE-2025-0946,2025-02-01 16:15:27.180,6.3,MEDIUM,2
CVE-2025-0947,2025-02-01 17:15:08.207,6.3,MEDIUM,2
CVE-2025-0948,2025-02-01 18:15:27.087,6.3,MEDIUM,2
CVE-2025-0949,2025-02-01 19:15:08.990,6.3,MEDIUM,2
CVE-2025-0950,2025-02-01 20:15:26.167,6.3,MEDIUM,2
CVE-2025-0961,2025-02-01 23:15:21.923,3.5,LOW,2
CVE-2025-0967,2025-02-02 16:15:27.693,6.3,MEDIUM,2
CVE-2025-0970,2025-02-02 23:15:19.027,4.3,MEDIUM,2
CVE-2025-0971,2025-02-03 00:15:27.797,3.5,LOW,2
CVE-2025-0972,2025-02-03 00:15:28.007,3.5,LOW,2
CVE-2025-0973,2025-02-03 01:15:07.263,5.4,MEDIUM,2
CVE-2025-0974,2025-02-03 02:15:26.433,5.0,MEDIUM,2
CVE-2025-20631,2025-02-03 04:15:08.060,7.8,HIGH,2
CVE-2025-20632,2025-02-03 04:15:08.177,7.8,HIGH,2
CVE-2025-20633,2025-02-03 04:15:08.307,8.8,HIGH,2
CVE-2025-20634,2025-02-03 04:15:08.423,9.8,CRITICAL,2
CVE-2025-20635,2025-02-03 04:15:08.540,6.6,MEDIUM,2
CVE-2025-20636,2025-02-03 04:15:08.643,6.7,MEDIUM,1
CVE-2025-20637,2025-02-03 04:15:08.747,7.5,HIGH,2
CVE-2025-20638,2025-02-03 04:15:08.863,4.3,MEDIUM,1
CVE-2025-20639,2025-02-03 04:15:08.980,6.6,MEDIUM,1
CVE-2025-20640,2025-02-03 04:15:09.093,4.3,MEDIUM,1
CVE-2025-20641,2025-02-03 04:15:09.210,6.6,MEDIUM,1
CVE-2025-20642,2025-02-03 04:15:09.333,6.6,MEDIUM,1
CVE-2025-20643,2025-02-03 04:15:09.460,3.9,LOW,1
CVE-2025-25062,2025-02-03 04:15:09.587,4.4,MEDIUM,2
CVE-2025-25063,2025-02-03 04:15:09.760,4.4,MEDIUM,2
CVE-2025-25066,2025-02-03 06:15:11.373,8.1,HIGH,2
CVE-2025-0015,2025-02-03 11:15:09.807,7.8,HIGH,2
CVE-2025-22260,2025-02-03 15:15:17.503,4.3,MEDIUM,2
CVE-2025-22292,2025-02-03 15:15:17.677,6.5,MEDIUM,2
CVE-2025-22677,2025-02-03 15:15:17.827,4.8,MEDIUM,2
CVE-2025-22679,2025-02-03 15:15:17.980,7.1,HIGH,2
CVE-2025-22681,2025-02-03 15:15:18.127,4.3,MEDIUM,2
CVE-2025-22682,2025-02-03 15:15:18.270,7.1,HIGH,2
CVE-2025-22683,2025-02-03 15:15:18.440,6.5,MEDIUM,2
CVE-2025-22684,2025-02-03 15:15:18.577,7.1,HIGH,2
CVE-2025-22685,2025-02-03 15:15:18.717,7.1,HIGH,2
CVE-2025-22686,2025-02-03 15:15:18.863,5.3,MEDIUM,2
CVE-2025-22688,2025-02-03 15:15:19.007,7.1,HIGH,2
CVE-2025-22690,2025-02-03 15:15:19.150,7.1,HIGH,2
CVE-2025-22691,2025-02-03 15:15:19.307,7.6,HIGH,2
CVE-2025-22693,2025-02-03 15:15:19.467,7.6,HIGH,2
CVE-2025-22694,2025-02-03 15:15:19.597,4.3,MEDIUM,2
CVE-2025-22695,2025-02-03 15:15:19.770,4.3,MEDIUM,2
CVE-2025-22701,2025-02-03 15:15:19.933,5.4,MEDIUM,2
CVE-2025-22703,2025-02-03 15:15:20.100,7.1,HIGH,2
CVE-2025-22704,2025-02-03 15:15:20.273,5.4,MEDIUM,2
CVE-2025-22775,2025-02-03 15:15:20.457,7.1,HIGH,2
CVE-2025-23491,2025-02-03 15:15:20.640,7.1,HIGH,2
CVE-2025-23527,2025-02-03 15:15:20.807,6.5,MEDIUM,2
CVE-2025-23561,2025-02-03 15:15:20.957,6.5,MEDIUM,2
CVE-2025-23581,2025-02-03 15:15:21.107,6.5,MEDIUM,2
CVE-2025-23582,2025-02-03 15:15:21.247,7.1,HIGH,2
CVE-2025-23588,2025-02-03 15:15:21.387,7.1,HIGH,2
CVE-2025-23590,2025-02-03 15:15:21.530,7.1,HIGH,2
CVE-2025-23591,2025-02-03 15:15:21.680,7.1,HIGH,2
CVE-2025-23593,2025-02-03 15:15:21.827,7.1,HIGH,2
CVE-2025-23594,2025-02-03 15:15:21.980,7.1,HIGH,2
CVE-2025-23599,2025-02-03 15:15:22.127,7.1,HIGH,2
CVE-2025-23614,2025-02-03 15:15:22.270,7.1,HIGH,2
CVE-2025-23685,2025-02-03 15:15:22.420,7.1,HIGH,2
CVE-2025-23747,2025-02-03 15:15:22.557,6.5,MEDIUM,2
CVE-2025-23755,2025-02-03 15:15:22.697,7.1,HIGH,2
CVE-2025-23799,2025-02-03 15:15:22.843,7.1,HIGH,2
CVE-2025-23819,2025-02-03 15:15:23.020,7.5,HIGH,2
CVE-2025-23920,2025-02-03 15:15:23.173,7.1,HIGH,2
CVE-2025-23923,2025-02-03 15:15:23.333,7.1,HIGH,2
CVE-2025-23984,2025-02-03 15:15:23.480,7.1,HIGH,2
CVE-2025-24536,2025-02-03 15:15:23.640,7.1,HIGH,2
CVE-2025-24541,2025-02-03 15:15:23.810,7.1,HIGH,2
CVE-2025-24544,2025-02-03 15:15:23.990,7.1,HIGH,2
CVE-2025-24545,2025-02-03 15:15:24.177,7.1,HIGH,2
CVE-2025-24556,2025-02-03 15:15:24.360,7.5,HIGH,2
